album_id,album_comments,album_date_created,album_year_released,album_engineer,album_favorites,album_handle,album_image_file,album_images,album_information,album_listens,album_producer,album_title,album_tracks,album_type,album_url,artist_name,artist_url,tags
722,0,2008,2006,,0,unreleased_mp3s_from_Hans_Grsels,https://freemusicarchive.org/file/images/albums/Hans_Grsels_Krankenkabinet_-_unreleased_mp3s_from_Hans_Grsels_-_2009113012606109.jpg,"[{'image_id': '210', 'user_id': None, 'artist_id': None, 'album_id': '722', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Hans_Grsels_Krankenkabinet_-_unreleased_mp3s_from_Hans_Grsels_-_2009113012606109.jpg', 'image_title': ""Album Image: Hans Gr??sel's Krankenkabinet - Live at WFMU on Bill Zurat's Show on 4/11/2006"", 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>Imagine a post-apocalyptic nightmare world where mutated Hans Christian Andersen characters play noisy synthesizers stretched through an assortment of brain-bleeding sound effects and oscillators and you'll be halfway to a good description to the sound of <a href=""http://www.hansgrusel.com/gallery/photographien"">Hans Gr&uuml;sel's Kr&auml;nkenkabinet</a>. This San Francisco outfit has released their new album HAPPY AS PITCH (available on the <a href=""http://cipsite.net/"">CIP</a> label) following the two stunning albums that devastated these airwaves last year. Be prepared for a rare opportunity to hear these Teutonic hellions twist your unadulterated synapses. (-Bill Zurat)</p>",2023,,unreleased mp3s from Hans Gr??sel's,6,Single Tracks,http://freemusicarchive.org/music/Hans_Grsels_Krankenkabinet/unreleased_mp3s_from_Hans_Grsels/,Hans Gr??sel's Krankenkabinet,http://freemusicarchive.org/music/Hans_Grsels_Krankenkabinet/,[]
726,0,2008,2006,Gil Shuster,0,Avarus_Live_at_WFMU_on_Brian_Turners_Show_on_522006,https://freemusicarchive.org/file/images/albums/Avarus_-_Avarus_Live_at_WFMU_on_Brian_Turners_Show_on_522006_-_2009113011909323.jpg,"[{'image_id': '1360', 'user_id': None, 'artist_id': None, 'album_id': '726', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Avarus_-_Avarus_Live_at_WFMU_on_Brian_Turners_Show_on_522006_-_2009113011909323.jpg', 'image_title': 'albums Image', 'image_caption': 'Avarus live at WFMU 2006', 'image_copyright': None, 'image_source': 'http://www.wfmu.org/playlists/shows/18903', 'image_order': '0'}]","<p>The Finnish Invasion continues on Brian's show! Making their first trip to America as a group, Avarus have since 2001 sported a revolving cast of up to 20 of Finland's free music characters from such outfits as Maniacs Dream and Kemialliset Ystavat. Their dreamlike jams have incorporated everything from folk to Krautrock to free jazz, and have been known to seamlessly transform from hushed improvisations to roaring slabs of clatter and noise, almost like forest-dwelling bretheren to New Zealand's Dead C. They hit Terrastock in Providence (April 21-23), and kindly drove all the way down for this special live set. The band today were Tero Niskanen, Arttu Partinen, and Roope Eronen on jaw harp, vocal, percussion, kazoo, packing tape, keyboard, toy piano and balloons. -Brian Turner 2006 (<a mce_href=""http://www.wfmu.org/playlists/shows/18903"" href=""http://www.wfmu.org/playlists/shows/18903"">WFMU Playlist/Archive</a>)<br></p>",523,Brian Turner,Avarus Live at WFMU on Brian Turner's Show on 5/2/2006,2,Radio Program,http://freemusicarchive.org/music/Avarus/Avarus_Live_at_WFMU_on_Brian_Turners_Show_on_522006/,Avarus,http://freemusicarchive.org/music/Avarus/,[]
734,0,2008,2006,Gil Shuster,1,Live_at_WFMU_on_Brian_Turners_Show_on_6272006,https://freemusicarchive.org/img/generic/album-default-radio.png,"[{'image_id': '15326', 'image_file': 'https://freemusicarchive.org/file/images/artists/Fat_Worm_of_Error_-_2011081994306722.jpg', 'image_title': 'Artist Image: Fat Worm of Error', 'image_caption': 'FWOE', 'image_copyright': None, 'image_source': None}]","<p><span>London's masters of satirical, falling-apart misanthropy have arrived in Jersey City on the heels of their latest In the Red label release ""The Empire Strikes Back."" Live, their deconstructive take on experimental rock and American roots music incorporates enough observations on its misogyny, racism, and topical confusion to part their crowds like Moses. They've picked on the human race by covering both the Brainbombs and Randy Newman's ""Short People"", hell, they've even picked on each other in their songs. Pitchfork even gave one of their records a 3.2 out of 10 despite the fact these guys are heavily influenced by the Fall. This show was aired a few weeks back on Brian's Tuesday afternoon program but this morning we netcast it on the web only free of FCC restrictions. The band: Ben Wallers: Vocal, Guitar, Robert McNeill: Keyboard, 4-track, Guitar, Leighton Crook: Drums, Sophie Politowicz: Bass, Alastair Mackinven: Guitar. More on the Teasers <a href=""http://www.intheredrecords.com/pages/countryteasers.html."">here.</a> Selections today: Prelude / The Ship / Points of View / Good Looking Boys Or Women / Trucking By / Hairy Wine 2 / Man V. Cock / Please Ban Music - Gegen Alles / It Is My Duty. Thanks to Gil and the Teasers!</span> (http://www.wfmu.org/playlists/shows/19693)</p>",5854,,Live at WFMU on Brian Turner's Show on 6/27/2006,10,Radio Program,http://freemusicarchive.org/music/Country_Teasers/Live_at_WFMU_on_Brian_Turners_Show_on_6272006/,Country Teasers,http://freemusicarchive.org/music/Country_Teasers/,[]
737,0,2008,2006,Gil Schuster,0,Live_at_WFMU_on_Brian_Turners_Show_on_7252006,https://freemusicarchive.org/file/images/albums/Citay_-_Live_at_WFMU_on_Brian_Turners_Show_on_7252006_-_20130109183506473.jpg,"[{'image_id': '21913', 'user_id': None, 'artist_id': None, 'album_id': '737', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Citay_-_Live_at_WFMU_on_Brian_Turners_Show_on_7252006_-_20130109183506473.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p><span>Citay comes our way from San Francisco, focusing on baroque, lilting and sometimes bombastic acoustic-based music that definitely harks back to Black Sabbath circa Volume 4, Led Zeppelin, Roy Harper, early Heart, and early Queen among other influences. Their self-titled release on the Important label displayed brilliantly how a band can evoke classic 70's rock without succumbing to ironic posturing, combining 12-string, mandolin, organ, and occassional Thin Lizzy-inspired electric leads into a gorgeous, and surprisingly original concoction. The band today: Jesse Reiner - guitar, Warren Huegel - drums, Adria Otte - guitar, Tahlia Harbour - vocals, glockenspiel, percussion, Diego Gonzalez - Bass, Julie Napolin - Keyboards, flute, vocals, guitar, Ezra Feinberg - guitar, vocals. Thanks to Gil and the band! More info at <a href=""http://www.citay.net/"">Citay's website,</a> also <a href=""http://wfmu.org/playlists/shows/www.importantrecords.com"">Important Records.</a></span> (http://wfmu.org/playlists/shows/19821)</p>",3458,Brian Turner,Live at WFMU on Brian Turner's Show on 7/25/2006,7,Radio Program,http://freemusicarchive.org/music/Citay/Live_at_WFMU_on_Brian_Turners_Show_on_7252006/,Citay,http://freemusicarchive.org/music/Citay/,[]
768,0,2008,2007,Bil Bowen,1,Live_at_WFMU_on_Evan_Daviess_Show_on_5222007,https://freemusicarchive.org/img/generic/album-default-live.png,"[{'image_id': '276', 'image_file': 'https://freemusicarchive.org/file/images/artists/Fuck_Buttons_-_2009113014816935.jpg', 'image_title': 'Artist Image: Fuck Buttons', 'image_caption': 'Fuck Buttons live at ATP NY 2008', 'image_copyright': 'Doug Orleans http://creativecommons.org/licenses/by-sa/2.0/deed.en', 'image_source': 'flickr'}, {'image_id': '277', 'image_file': 'https://freemusicarchive.org/file/images/artists/Fuck_Buttons_-_2009113014815356.jpg', 'image_title': 'Artist Image: Fuck Buttons', 'image_caption': 'Fuck Buttons performing at Summer Sundae, Leicester, August 2008', 'image_copyright': 'Mike Higgot http://creativecommons.org/licenses/by-sa/3.0/', 'image_source': 'http://en.wikipedia.org/wiki/File:FuckButtonsSSW2008.JPG'}]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"" mce_style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">NYC-based popsters The Baskervilles sing wonderful, infectious pop songs that combine AM-radio-worthy hooks with sophisticated arrangements and production reminiscent of the Left Banke or Belle &amp; Sebastian. They continue to work extensively with producer Mitch Easter, and their current album, ""Twilight 14"", is being released song-by-song online at <a href=""http://baskervilles.net"" mce_href=""http://baskervilles.net"" target=""_blank"">baskervilles.net</a>. If you need to dislodge whatever song is currently stuck in your head, these guys will do the trick! -<a mce_href=""http://www.wfmu.org/playlists/shows/23168"" href=""http://www.wfmu.org/playlists/shows/23168"">Evan ""Funk"" Davies (playlist/archive</a>)<br></span></p>",12197,"Evan ""Funk"" Davies",Live at WFMU on Evan Davies's Show on 5/22/2007,0,Live Performance,http://freemusicarchive.org/music/The_Baskervilles/Live_at_WFMU_on_Evan_Daviess_Show_on_5222007/,The Baskervilles,http://freemusicarchive.org/music/The_Baskervilles/,[]
872,0,2008,2008,Evan Muse,0,Live_at_Spiros_Austin_TX_on_Evan_Muses_Show_on_3302008,https://freemusicarchive.org/file/images/albums/FM3_-_Live_at_Spiros_Austin_TX_on_Evan_Muses_Show_on_3302008_-_2009113012447560.jpg,"[{'image_id': '178', 'user_id': None, 'artist_id': None, 'album_id': '872', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/FM3_-_Live_at_Spiros_Austin_TX_on_Evan_Muses_Show_on_3302008_-_2009113012447560.jpg', 'image_title': ""Album Image: FM3 - Live at Spiro's, Austin TX on Evan Muse's Show on 3/30/2008"", 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]",<p>http://www.wfmu.org/playlists/shows/26753</p>,3826,,Live at WFMU on Evan Muse's Show on 3/30/2008,0,Live Performance,http://freemusicarchive.org/music/FM3/Live_at_Spiros_Austin_TX_on_Evan_Muses_Show_on_3302008/,FM3,http://freemusicarchive.org/music/FM3/,[]
875,0,2008,2008,Scott Williams,0,Live_at_WFMU_on_Liz_Bergs_Show_on_3242008,https://freemusicarchive.org/img/generic/album-default-radio.png,[],"<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"" mce_style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">San Francisco's <a href=""http://www.citay.net/"" mce_href=""http://www.citay.net/"">Citay</a> stop by the WFMU studios for their second appearance, this time on the triumphant heels of their latest release <i>Little Kingdom</i>. Expect multi-layered, orchestrated psychedelia full of delicious hooks. (http://wfmu.org/playlists/shows/26689)</span></p><p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"" mce_style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">aired with Mors Ontologica, check that set out <a mce_href=""../../../../curator/CASH_Music/"" href=""../../../../curator/CASH_Music/"">here</a> on the FMA.<br></span></p>",3942,,Live at WFMU on Liz Berg's Show on 3/24/2008,7,Radio Program,http://freemusicarchive.org/music/Citay/Live_at_WFMU_on_Liz_Bergs_Show_on_3242008/,Citay,http://freemusicarchive.org/music/Citay/,[]
901,0,2008,2008,Brandon Perry,0,Live_at_WFMU_on_Marty_McSorleys_Show_on_5142008,https://freemusicarchive.org/img/generic/album-default-radio.png,[],"<p>http://www.wfmu.org/playlists/shows/27245</p>
<p><span style=""font-family:Verdana, Geneva, Arial;font-size:xx-small;"">Straight out of Cambridge, Mass. Big Digits are at the forefront of the D.I.Y., experimental hip hop, ravexploitation, party jam scene. Led by MC Mac Swell and TD, Big Digits buzz, beep and rhyme their way into the future sound of fun. Tune in, and turn it up for these two energetic dudes coming though your radio in neon. </span></p>",7042,,Live at WFMU on Marty McSorley's Show on 5/14/2008,0,Radio Program,http://freemusicarchive.org/music/Big_Digits/Live_at_WFMU_on_Marty_McSorleys_Show_on_5142008/,Big Digits,http://freemusicarchive.org/music/Big_Digits/,[]
902,0,2008,2008,Richard Rusincovitch,0,Live_at_WFMU_on_Marty_McSorleys_Show,https://freemusicarchive.org/file/images/albums/Foot_Village_-_Live_at_WFMU_on_Marty_McSorleys_Show_-_2009113012449751.jpg,"[{'image_id': '175', 'user_id': None, 'artist_id': None, 'album_id': '902', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Foot_Village_-_Live_at_WFMU_on_Marty_McSorleys_Show_-_2009113012449751.jpg', 'image_title': ""Album Image: Foot Village - Live at WFMU on Marty McSorley's Show"", 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p> DJ <a href=""http://www.wfmu.org/playlists/BY"" mce_href=""http://www.wfmu.org/playlists/BY"">Marty McSorley</a> aired a live session from <a href=""http://www.myspace.com/footvillage"" mce_href=""http://www.myspace.com/footvillage"">Foot Village</a> on his <a href=""http://wfmu.org/playlists/shows/27370"" mce_href=""http://wfmu.org/playlists/shows/27370"">show.</a> We've got the a/v!</p>

<p>

<b>Foot Village preview</b><br>
<object height=""284"" width=""340""><param value=""http://www.youtube.com/v/MtSJlf_eZag&hl=en"" name=""movie""><param value=""transparent"" name=""wmode""><embed wmode=""transparent"" type=""application/x-shockwave-flash"" src=""http://www.youtube.com/v/MtSJlf_eZag&hl=en"" mce_src=""http://www.youtube.com/v/MtSJlf_eZag&hl=en"" height=""284"" width=""340""></object> 
<br>
<i>(edited by Scott. More video + photos after the jump!)</i>

</p>

<p><a href=""http://www.myspace.com/footvillage"" mce_href=""http://www.myspace.com/footvillage"">Foot Village</a> is a
nation-building group consisting of Citizen Miller on drums, Citizen
Taylor on drums, Citizen Rowan on drums, and Citizen Lee on, uh, drums.
Lee also sports a megaphone (the only piece of electricity) while they
all yell like meth-fueled rebel-cheerleaders hijacking the marching
band drumline. Foot Village contains two?? <a href=""http://blog.wfmu.org/freeform/2008/05/www.myspace.com/gangwizard"" mce_href=""http://blog.wfmu.org/freeform/2008/05/www.myspace.com/gangwizard"">Gang Wizard</a>s and one <a href=""http://www.loadrecords.com/bands/friendsforever.html"" mce_href=""http://www.loadrecords.com/bands/friendsforever.html"">Friend Forever</a>, and their new disc <a href=""http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=91245201&blogID=368045521"" mce_href=""http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=91245201&blogID=368045521"">Friendship Nation</a> comes with remixes by fellow LA-area ruckus-bringers <a href=""http://www.myspace.com/silverdaggers"" mce_href=""http://www.myspace.com/silverdaggers"">Silver Daggers</a> and <a href=""http://www.notnotfun.com/robedoor.htm"" mce_href=""http://www.notnotfun.com/robedoor.htm"">Robedoor</a>. <a href=""http://wfmu.org/playlists/SW"" mce_href=""http://wfmu.org/playlists/SW"">Scott W</a> took some killer
aerial footage of the entire battery in action (more video after the
jump), while engineer Richard Rusincovitch made it all sound good. </p><p>

<a href=""http://blog.wfmu.org/.shared/image.html?/photos/uncategorized/2008/05/22/footvillage_01_7.jpg"" mce_href=""http://blog.wfmu.org/.shared/image.html?/photos/uncategorized/2008/05/22/footvillage_01_7.jpg"" onclick=""window.open(this.href, '_blank', 'width=800,height=1066,scrollbars=no,resizable=no,toolbar=no,directories=no,location=no,menubar=no,status=no,left=0,top=0'); return false""><img alt=""Footvillage_01_7"" title=""Footvillage_01_7"" src=""http://blog.wfmu.org/freeform/images/2008/05/22/footvillage_01_7.jpg"" mce_src=""http://blog.wfmu.org/freeform/images/2008/05/22/footvillage_01_7.jpg"" style=""margin: 0px 5px 5px 0px; float: left;"" mce_style=""margin: 0px 5px 5px 0px; float: left;"" border=""0"" height=""133"" width=""100""></a>
Foot Village -- live on WFMU (recorded 5/14/08 broadcast 5/26/08 on Marty McSorley's show, eng.?? Richard Rusincovitch)</p><p><br></p><p>http://wfmu.org/playlists/shows/27370</p>",609,,Live at WFMU on Marty McSorley's Show,0,Radio Program,http://freemusicarchive.org/music/Foot_Village/Live_at_WFMU_on_Marty_McSorleys_Show/,Foot Village,http://freemusicarchive.org/music/Foot_Village/,[]
905,0,2008,2008,Bil Bowen,3,Live_at_WFMU_on_Liz_Bergs_Show_on_5192008,https://freemusicarchive.org/file/images/albums/Bonde_Do_Role_-_Live_at_WFMU_on_Liz_Bergs_Show_on_5192008_-_2009113012019415.jpg,"[{'image_id': '452', 'user_id': None, 'artist_id': None, 'album_id': '905', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Bonde_Do_Role_-_Live_at_WFMU_on_Liz_Bergs_Show_on_5192008_-_2009113012019415.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>Brazilian masters of funk carioca (or Baile funk as people tend to call it here) <a href=""http://www.myspace.com/bondedorole"">Bonde Do Role</a> stopped by to record a live session for Liz Berg's show while on break from their tour with <a href=""/music/The_Death_Set/"">The Death Set</a>. Miami bass, heavy sampling and manic high energy were all in full effect for this brief 4 song set. 

</p><p>Also included is an interview where Shooby Taylor, Elijah Wood and
Diplo were all discussed but I'm really just putting it up so you can
experience DJ Gorky's highly listenable vocal delivery. Somewhere in a
parallel universe this guy is a voice-over star.?? -<a href=""/member/doron"">Doron</a> via <a href=""http://blog.wfmu.org/freeform/2008/05/bonde-do-role-l.html"">WFMU's Beware of the Blog</a><br /></p><p><a href=""http://www.wfmu.org/playlists/shows/27297"">WFMU Playlist/Archive</a><br /></p>",19335,Liz Berg,Live at WFMU on Liz Berg's Show on 5/19/2008,5,Radio Program,http://freemusicarchive.org/music/Bonde_Do_Role/Live_at_WFMU_on_Liz_Bergs_Show_on_5192008/,Bonde Do Role,http://freemusicarchive.org/music/Bonde_Do_Role/,"['favela funk', 'baile funk', 'brazilian', 'funk carioca', 'brazil']"
911,0,2008,2008,,2,Live_at_WFMU_on_Liz_Bergs_Show_on_622008,https://freemusicarchive.org/img/generic/album-default-radio.png,"[{'image_id': '304', 'image_file': 'https://freemusicarchive.org/file/images/artists/Mamak_Khadem_-_2009113015135036.jpg', 'image_title': 'Artist Image: Mamak Khadem ', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p><span class=""style1""></span>For the second time in as many years, <a href=""http://www.myspace.com/blanketship101"">Blanketship</a>
stopped by WFMU for a live display of plunderphonic auditory science.
The set aired this past Monday on Liz B's show. Check out the complete <a href=""http://freeform.wfmu.org/playlists/shows/27444"">archive</a>
for an interview, where Blanketship (aka Jared Bloom) discussed, among
other things, the influence of WFMU's own People Like Us on his
approach to sound collage. Now we've chopped the audio into
downloadable mp3s that we'd like to share with you <span style=""font-size:.9em;"">(Thanks to Mike F for the slicing and tagging!)</span>

</p><p>Blanketship live at WFMU, recorded 5/22/08, broadcast 6/2/08 </p><p>Playlist:</p>
<p><a href=""http://freeform.wfmu.org/playlists/shows/27444"">http://freeform.wfmu.org/playlists/shows/27444</a><br /></p>
<p><br /></p>",2352,Liz Berg,Live at WFMU on Liz Berg's Show on 6/2/2008,0,Radio Program,http://freemusicarchive.org/music/Blanketship/Live_at_WFMU_on_Liz_Bergs_Show_on_622008/,Blanketship,http://freemusicarchive.org/music/Blanketship/,[]
920,0,2008,2008,Richard Rusincovitch,0,Live_at_WFMU_on_Liz_Bergs_Show_on_6132008,https://freemusicarchive.org/file/images/albums/Cryptacize_-_Live_at_WFMU_on_Liz_Bergs_Show_on_6132008_-_2009113012215786.jpg,"[{'image_id': '260', 'user_id': None, 'artist_id': None, 'album_id': '920', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Cryptacize_-_Live_at_WFMU_on_Liz_Bergs_Show_on_6132008_-_2009113012215786.jpg', 'image_title': ""Album Image: Cryptacize - Live at WFMU on Liz Berg's Show on 6/13/2008"", 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p><a href=""http://wfmu.org/playlists/LB"">Liz B</a> broadcast a live set from <a href=""http://myspace.com/cryptacize"">Cryptacize</a> today on her new afternoon timeslot. Cryptacize is the new project of Chris Cohen (ex-Deerhoof), <a href=""http://myspace.com/nedelle"">Nedelle Torisi</a> (Kill Rock Stars solo artist), and Michael Carreira (YouTube cowbell player <a href=""http://www.youtube.com/user/dxlkj"">extraordinaire</a>).<br /><br />Taking its roots from Cohen's earlier project <a href=""http://www.myspace.com/musicalcurtains"">The Curtains</a>, Cryptacize crystallized across from the C&amp;H Sugar Factory in Crockett, CA. Their sweet mini-pop elements get twisted around as Chris Cohen's guitar chops weave their way around Nedelle's vocals, punctuated by Michael's percussion grab-bag.</p>
<p>Cryptacize is touring their way through Tennessee and Texas towards Los Angeles, then flying to Europe for some more shows in early July. Tourdates are posted on their <a href=""http://www.myspace.com/cryptacize"">myspace</a>. They'll have copies of their <a href=""http://www.asthmatickitty.com/"">Asthmattic Kitty</a> debut <em>Dig That Treasure</em>, and their <span style=""font-size:.8em;"">Unusual Animals Vol. 4 </span>split 7'' with <a href=""http://myspace.com/whyanticon"">Why?</a> (featuring a great cover of ""Peg"" by Steely Dan!).</p>
<p>Cryptacize live on Liz B's show 6/16/08 (<a href=""http://wfmu.org/playlists/shows/27607"">playlist</a> and archive w/ interview)<br />Engineered 6/13/08 by Richard Rusincovitch</p>
<p>http://www.wfmu.org/playlists/shows/27607</p>
<p>(via Jason Sigal at <a href=""http://blog.wfmu.org"">Beware of the Blog</a>)</p>",7263,,Live at WFMU on Liz Berg's Show on 6/13/2008,9,Radio Program,http://freemusicarchive.org/music/Cryptacize/Live_at_WFMU_on_Liz_Bergs_Show_on_6132008/,Cryptacize,http://freemusicarchive.org/music/Cryptacize/,[]
923,0,2008,2008,Diane,0,Live_at_WFMU_on_Joe_Belocks_Show_on_6262008,https://freemusicarchive.org/file/images/albums/Golden_Dogs_-_Live_at_WFMU_on_Joe_Belocks_Show_on_6262008_-_2009113020017400.jpg,"[{'image_id': '186', 'user_id': None, 'artist_id': None, 'album_id': '923', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Golden_Dogs_-_Live_at_WFMU_on_Joe_Belocks_Show_on_6262008_-_2009113020017400.jpg', 'image_title': ""Album Image: Golden Dogs - Live at WFMU on Joe Belock's Show on 6/26/2008"", 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]",<p><br /></p>,3277,,Live at WFMU on Joe Belock's Show on 6/26/2008,0,Radio Program,http://freemusicarchive.org/music/Golden_Dogs/Live_at_WFMU_on_Joe_Belocks_Show_on_6262008/,Golden Dogs,http://freemusicarchive.org/music/Golden_Dogs/,[]
929,0,2008,2008,Stu Rutherford,0,Live_at_WFMU_on_Terre_Ts_Show_on_11152008,https://freemusicarchive.org/file/images/albums/The_Feeling_of_Love_-_Live_at_WFMU_on_Terre_Ts_Show_on_11152008_-_2009113013912791.jpg,"[{'image_id': '182', 'user_id': None, 'artist_id': None, 'album_id': '929', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/The_Feeling_of_Love_-_Live_at_WFMU_on_Terre_Ts_Show_on_11152008_-_2009113013912791.jpg', 'image_title': ""Album Image: The Feeling of Love  - Live at WFMU on Terre T's Show on 11/15/2008"", 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p><b>
lesfillesdelest.free.fr
DISCOGRAPHY/RELEASES
NEW 7"" on FLORIDAS DYING OUT NOW!!!<br />
3 songs?€?buy it or die in florida?€?we'll got the 7 with us on tour
""PETITE TU ES UN HIT"" ?€?LP on Yakisakana ?€?late may 2008?€?13 songs
?€??€?7"" on SQUOODGE Records (abc club) ?€?one side 7"" = oh lord + red rhumba?€?april<br />
2008?€??€?
SPLIT 10"" on Rijapov Records + Bibimbap records (february 2008)?€? side a
= The feeling of love (6 songs)?€? side b = Movie Star Junkies
?€??€?7"" on ROCOCO RECORDS (november 2007)?€? side a = Hand clap girl/I'm
nothing but a drunk pussy?€? side b = Jordan's rules?€?
[RCC027]?€?<br />
?€?""THE FEELING OF LOVE LIVE @ VELVET TURIN"" ?€? CD [Pleasure Avalanche
P001] 2007<br />
?€??€?7"" THE GREAT REUNION King Automatic + The Feeling of Love?€? Here I come
/ With my ten fingers 7 ""[Yakisakana SAZAE031] 2007<br />
?€??€?7"" on NASY PRODUCT (2 songs) june 2007?€? Young Jesus/You rok, you're
seventeen, you should kill a ten years old kid ?€? 7"" [Nasty Product NP17]
2007<br />
?€?the band is:<br />
Guillaume Marietta, guitar <br />
Seb Normal, drums<br />
Seb Jolie, keyboards
Seb Jolie &amp; Guillaume are also in AH Kraken</b></p><p>(<a title=""wfmu.org"" href=""http://wfmu.org/playlists/shows/29314"">WFMU Playlist for The Cherry Blossom Clinic w/ Terre T</a>)<br /></p>",1698,,Live at WFMU on Terre T's Show on 11/15/2008,10,Radio Program,http://freemusicarchive.org/music/The_Feeling_of_Love/Live_at_WFMU_on_Terre_Ts_Show_on_11152008/,The Feeling of Love,http://freemusicarchive.org/music/The_Feeling_of_Love/,[]
932,0,2008,2008,Gil Shuster,4,Live_at_WFMU_on_Joe_Belocks_Show_on_7172008,https://freemusicarchive.org/img/generic/album-default-radio.png,"[{'image_id': '225', 'image_file': 'https://freemusicarchive.org/file/images/artists/La_Troba_Kung-Fu_-_2009113015100979.jpg', 'image_title': 'Artist Image: La Troba Kung-F????', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p><span style=""font-family:Verdana, Geneva, Arial;font-size:xx-small;"">This Raleigh, North Carolina quartet merges traditional bluegrass and top-notch picking with the prolific songriting of guitarist Dave Wilson's unique songwriting for a sound all their own. -Joe Belock (<a href=""http://www.wfmu.org/playlists/shows/27955"">WFMU Playlist/Archive</a>)<br /></span></p>",62543,Joe Belock,Live at WFMU on Joe Belock's Show on 7/17/2008,8,Radio Program,http://freemusicarchive.org/music/Chatham_County_Line/Live_at_WFMU_on_Joe_Belocks_Show_on_7172008/,Chatham County Line,http://freemusicarchive.org/music/Chatham_County_Line/,[]
939,0,2008,2008,Irene Trudel,0,Live_at_WFMU_on_Irene_Trudels_Show_on_7282008,https://freemusicarchive.org/file/images/albums/Benjamin_Wetherill_-_Live_at_WFMU_on_Irene_Trudels_Show_on_7282008_-_2009113011923787.jpg,"[{'image_id': '227', 'image_file': 'https://freemusicarchive.org/file/images/artists/Laws_of_Gravity_-_2009113015059417.jpg', 'image_title': 'Artist Image: Laws of Gravity', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p>Benjamin Wetherill, who calls himself the""Cliff Richard of Folk,"" brings us beautiful folk tales from the other side of the pond. On his debut album, Laura, echoes of old-world charm are liberally sprinkled throughout the tunes, which were recorded in a castle in Budapest. With a gentle nod to the music of Nick Drake and John Fahey, Benjamin Wetherill visited from the UK to play live on WFMU. -Irene Trudel<em><br /></em></p>
<p>Benjamin played live on Irene's show, on an episode that also featured live music from Curtis Eller (<a href=""http://wfmu.org/playlists/shows/28073"" target=""_blank"">playlist</a>)</p>",661,Irene Trudel,Live at WFMU on Irene Trudel's Show on 7/28/2008,4,Radio Program,http://freemusicarchive.org/music/Benjamin_Wetherill/Live_at_WFMU_on_Irene_Trudels_Show_on_7282008/,Benjamin Wetherill,http://freemusicarchive.org/music/Benjamin_Wetherill/,[]
